city,state_abbr,r_elec_class,r_gas_class,c_elec_class,c_gas_class,i_elec_class,i_gas_class
The Dalles,OR,2,1,1.0,2.0,3.0,2.0
Tigard,OR,3,2,1.0,1.0,1.0,1.0
Tillamook,OR,1,1,3.0,2.0,1.0,1.0
Toledo,OR,1,1,1.0,1.0,0.0,0.0
Troutdale,OR,2,1,2.0,2.0,2.0,1.0
Tualatin,OR,3,1,1.0,1.0,1.0,1.0
Turner,OR,1,1,1.0,1.0,0.0,0.0
Ukiah,OR,1,1,1.0,1.0,0.0,0.0
Umatilla,OR,1,1,1.0,2.0,0.0,0.0
Union,OR,1,1,1.0,1.0,0.0,0.0
Unity,OR,1,1,0.0,0.0,0.0,0.0
Vale,OR,1,1,1.0,1.0,0.0,0.0
Vancouver,OR,3,3,1.0,1.0,1.0,1.0
Veneta,OR,1,1,0.0,0.0,0.0,0.0
Vernonia,OR,1,1,1.0,1.0,0.0,0.0
Waldport,OR,1,1,0.0,0.0,1.0,1.0
Wallowa,OR,1,1,1.0,1.0,0.0,0.0
Warrenton,OR,1,1,2.0,1.0,3.0,2.0
Wasco,OR,1,1,1.0,1.0,0.0,0.0
Washougal,OR,2,1,2.0,2.0,2.0,2.0
Waterloo,OR,1,1,0.0,0.0,0.0,0.0
West Linn,OR,3,1,3.0,3.0,2.0,1.0
Westfir,OR,1,1,0.0,0.0,0.0,0.0
Weston,OR,1,1,0.0,0.0,1.0,1.0
Wheeler,OR,1,1,1.0,1.0,0.0,0.0
Willamina,OR,1,1,0.0,0.0,0.0,0.0
Wilsonville,OR,2,1,1.0,3.0,1.0,1.0
Winston,OR,1,1,2.0,1.0,0.0,0.0
Wood Village,OR,1,1,1.0,1.0,2.0,2.0
Woodburn,OR,2,1,3.0,2.0,2.0,1.0
Yachats,OR,1,1,1.0,1.0,0.0,0.0
Yamhill,OR,1,1,1.0,1.0,0.0,0.0
Yoncalla,OR,1,1,1.0,1.0,0.0,0.0
Abbott,PA,1,1,1.0,1.0,0.0,0.0
Abbottstown,PA,1,1,1.0,1.0,0.0,0.0
Abington,PA,3,3,1.0,1.0,3.0,2.0
Adams,PA,2,1,2.0,1.0,3.0,2.0
Adamsburg,PA,1,1,0.0,0.0,0.0,0.0
Adamstown,PA,1,1,1.0,1.0,1.0,1.0
Addison,PA,1,1,1.0,1.0,1.0,1.0
Akron,PA,1,1,0.0,0.0,0.0,0.0
Alba,PA,1,1,0.0,0.0,0.0,0.0
Albany,PA,1,1,1.0,1.0,1.0,1.0
Albion,PA,1,1,0.0,0.0,1.0,1.0
Alburtis,PA,1,1,2.0,2.0,0.0,0.0
Aldan,PA,1,1,1.0,1.0,1.0,1.0
Aleppo,PA,1,1,2.0,2.0,1.0,1.0
Alexandria,PA,1,1,1.0,1.0,1.0,1.0
Aliquippa,PA,1,1,2.0,1.0,0.0,0.0
Allegany,PA,1,1,2.0,2.0,1.0,1.0
Allegheny,PA,2,1,1.0,3.0,0.0,0.0
Allen,PA,1,1,0.0,0.0,0.0,0.0
Allenport,PA,1,1,0.0,0.0,0.0,0.0
Allentown,PA,3,3,0.0,0.0,0.0,0.0
Allison,PA,1,1,0.0,0.0,0.0,0.0
Alma,PA,1,1,0.0,0.0,0.0,0.0
Alsace,PA,1,1,1.0,1.0,1.0,1.0
Altoona,PA,3,2,0.0,0.0,3.0,2.0
Ambler,PA,1,1,2.0,3.0,1.0,1.0
Ambridge,PA,1,1,3.0,1.0,0.0,0.0
Amity,PA,2,1,2.0,3.0,1.0,1.0
Amwell,PA,1,1,1.0,1.0,1.0,1.0
Annin,PA,1,1,1.0,1.0,0.0,0.0
Annville,PA,1,1,1.0,2.0,0.0,0.0
Anthony,PA,1,1,0.0,0.0,0.0,0.0
Antis,PA,1,1,0.0,0.0,0.0,0.0
Antrim,PA,2,1,1.0,1.0,1.0,3.0
Apolacon,PA,1,1,1.0,1.0,1.0,1.0
Apollo,PA,1,1,0.0,0.0,0.0,0.0
Applewold,PA,1,1,0.0,0.0,0.0,0.0
Ararat,PA,1,1,1.0,1.0,0.0,0.0
Archbald,PA,1,1,0.0,0.0,0.0,0.0
Arendtsville,PA,1,1,1.0,1.0,0.0,0.0
Armagh,PA,1,1,1.0,2.0,2.0,2.0
Armenia,PA,1,1,0.0,0.0,0.0,0.0
Armstrong,PA,1,1,0.0,0.0,1.0,1.0
Arnold,PA,1,1,2.0,2.0,1.0,1.0
Arona,PA,1,1,0.0,0.0,0.0,0.0
Ashland,PA,1,1,1.0,2.0,3.0,2.0
Ashley,PA,1,1,1.0,1.0,0.0,0.0
Ashville,PA,1,1,0.0,0.0,0.0,0.0
Aspinwall,PA,1,1,1.0,2.0,1.0,1.0
Aston,PA,2,1,2.0,2.0,1.0,1.0
Asylum,PA,1,1,1.0,1.0,0.0,0.0
Atglen,PA,1,1,1.0,1.0,1.0,1.0
Athens,PA,1,1,2.0,1.0,1.0,3.0
Atwood,PA,1,1,0.0,0.0,0.0,0.0
Auburn,PA,1,1,1.0,1.0,0.0,0.0
Austin,PA,1,1,1.0,1.0,0.0,0.0
Avalon,PA,1,1,1.0,2.0,0.0,0.0
Avis,PA,1,1,0.0,0.0,0.0,0.0
Avoca,PA,1,1,1.0,2.0,0.0,0.0
Avondale,PA,1,1,1.0,1.0,0.0,0.0
Avonmore,PA,1,1,0.0,0.0,0.0,0.0
Ayr,PA,1,1,1.0,1.0,2.0,2.0
Baden,PA,1,1,1.0,2.0,1.0,1.0
Bald Eagle,PA,1,1,1.0,2.0,2.0,2.0
Baldwin,PA,2,2,3.0,1.0,1.0,1.0
Bally,PA,1,1,1.0,1.0,1.0,1.0
Bangor,PA,1,1,0.0,0.0,0.0,0.0
Banks,PA,1,1,0.0,0.0,0.0,0.0
Barkeyville,PA,1,1,0.0,0.0,0.0,0.0
Barnett,PA,1,1,0.0,0.0,0.0,0.0
Barr,PA,1,1,0.0,0.0,1.0,1.0
Barree,PA,1,1,1.0,1.0,0.0,0.0
Barrett,PA,1,1,0.0,0.0,0.0,0.0
Barry,PA,1,1,0.0,0.0,0.0,0.0
Bart,PA,1,1,0.0,0.0,0.0,0.0
Barton,PA,1,1,2.0,1.0,1.0,1.0
Bastress,PA,1,1,0.0,0.0,0.0,0.0
Bath,PA,1,1,0.0,0.0,0.0,0.0
Beale,PA,1,1,0.0,0.0,0.0,0.0
Beallsville,PA,1,1,1.0,1.0,0.0,0.0
Bear Creek,PA,1,1,1.0,1.0,0.0,0.0
Bear Creek Village,PA,1,1,1.0,1.0,0.0,0.0
Bear Lake,PA,1,1,0.0,0.0,0.0,0.0
Beaver,PA,1,1,2.0,1.0,2.0,2.0
Beaver Falls,PA,1,1,3.0,2.0,1.0,1.0
Beaver Meadows,PA,1,1,0.0,0.0,0.0,0.0
Beavertown,PA,1,1,0.0,0.0,0.0,0.0
Beccaria,PA,1,1,0.0,0.0,1.0,1.0
Bechtelsville,PA,1,1,1.0,1.0,0.0,0.0
Bedford,PA,1,1,3.0,1.0,2.0,2.0
Bedminster,PA,1,1,2.0,2.0,1.0,1.0
Beech Creek,PA,1,1,1.0,1.0,1.0,1.0
Belfast,PA,1,1,1.0,1.0,1.0,1.0
Bell,PA,1,1,1.0,2.0,3.0,2.0
Bell Acres,PA,1,1,1.0,1.0,0.0,0.0
Belle Vernon,PA,1,1,1.0,1.0,0.0,0.0
Bellefonte,PA,1,1,3.0,1.0,1.0,1.0
Bellevue,PA,1,1,2.0,3.0,0.0,0.0
Bellwood,PA,1,1,0.0,0.0,1.0,1.0
Belvidere,PA,1,1,0.0,0.0,0.0,0.0
Ben Avon,PA,1,1,1.0,1.0,0.0,0.0
Ben Avon Heights,PA,1,1,0.0,0.0,0.0,0.0
Bendersville,PA,1,1,1.0,1.0,0.0,0.0
Benezette,PA,1,1,1.0,1.0,0.0,0.0
Benner,PA,1,1,2.0,2.0,1.0,1.0
Bensalem,PA,3,2,1.0,1.0,1.0,1.0
Benson,PA,1,1,0.0,0.0,0.0,0.0
Bentleyville,PA,1,1,1.0,2.0,0.0,0.0
Benton,PA,1,1,0.0,0.0,0.0,0.0
Berlin,PA,1,1,1.0,2.0,0.0,0.0
Bern,PA,1,1,2.0,2.0,1.0,1.0
Bernville,PA,1,1,1.0,1.0,0.0,0.0
Berrysburg,PA,1,1,1.0,1.0,0.0,0.0
Berwick,PA,2,1,3.0,1.0,2.0,2.0
Bessemer,PA,1,1,0.0,0.0,0.0,0.0
Bethany,PA,1,1,0.0,0.0,0.0,0.0
Bethel,PA,2,1,1.0,1.0,0.0,0.0
Bethel Park,PA,3,2,1.0,1.0,1.0,1.0
Bethlehem,PA,3,2,0.0,0.0,0.0,0.0
Beverly,PA,1,1,1.0,2.0,1.0,1.0
Big Beaver,PA,1,1,2.0,1.0,0.0,0.0
Big Run,PA,1,1,0.0,0.0,1.0,1.0
Bigler,PA,1,1,1.0,1.0,0.0,0.0
Biglerville,PA,1,1,1.0,1.0,0.0,0.0
Bingham,PA,1,1,1.0,1.0,0.0,0.0
Binghamton,PA,1,1,2.0,2.0,1.0,1.0
Birdsboro,PA,1,1,2.0,2.0,2.0,2.0
Birmingham,PA,1,1,1.0,1.0,0.0,0.0
Black,PA,1,1,1.0,1.0,0.0,0.0
Black Creek,PA,1,1,1.0,1.0,0.0,0.0
Black Lick,PA,1,1,0.0,0.0,1.0,1.0
Blacklick,PA,1,1,0.0,0.0,0.0,0.0
Blacksville,PA,1,1,1.0,1.0,0.0,0.0
Blain,PA,1,1,1.0,1.0,0.0,0.0
Blaine,PA,1,1,0.0,0.0,0.0,0.0
Blair,PA,1,1,0.0,0.0,1.0,1.0
Blairsville,PA,1,1,0.0,0.0,1.0,1.0
Blakely,PA,1,1,0.0,0.0,0.0,0.0
Blawnox,PA,1,1,1.0,2.0,1.0,1.0
Bloom,PA,1,1,1.0,1.0,0.0,0.0
Bloomfield,PA,1,1,1.0,1.0,0.0,0.0
Blooming Grove,PA,1,1,0.0,0.0,0.0,0.0
Blooming Valley,PA,1,1,0.0,0.0,0.0,0.0
Bloomsburg,PA,1,1,0.0,0.0,0.0,0.0
Bloss,PA,1,1,1.0,1.0,0.0,0.0
Blossburg,PA,1,1,1.0,1.0,3.0,2.0
Blythe,PA,1,1,0.0,0.0,0.0,0.0
Boggs,PA,1,1,1.0,2.0,1.0,1.0
Bolivar,PA,1,1,1.0,2.0,1.0,1.0
Bonneauville,PA,1,1,1.0,1.0,0.0,0.0
Bordentown,PA,1,1,3.0,1.0,1.0,1.0
Boswell,PA,1,1,1.0,1.0,0.0,0.0
Bowmanstown,PA,1,1,0.0,0.0,0.0,0.0
Boyertown,PA,1,1,1.0,2.0,1.0,1.0
Brackenridge,PA,1,1,1.0,1.0,1.0,3.0
Braddock,PA,1,1,1.0,1.0,2.0,1.0
Braddock Hills,PA,1,1,1.0,2.0,0.0,0.0
Bradford,PA,1,1,3.0,1.0,1.0,3.0
Bradford Woods,PA,1,1,1.0,1.0,0.0,0.0
Brady,PA,1,1,1.0,1.0,2.0,1.0
Bradys Bend,PA,1,1,0.0,0.0,0.0,0.0
Braintrim,PA,1,1,1.0,1.0,0.0,0.0
Branch,PA,1,1,0.0,0.0,0.0,0.0
Bratton,PA,1,1,1.0,1.0,0.0,0.0
Brecknock,PA,2,1,1.0,1.0,1.0,1.0
Brentwood,PA,1,1,2.0,3.0,0.0,0.0
Briar Creek,PA,1,1,2.0,2.0,1.0,1.0
Bridgeport,PA,1,1,2.0,1.0,1.0,1.0
Bridgeton,PA,1,1,1.0,1.0,0.0,0.0
Bridgeville,PA,1,1,2.0,3.0,1.0,1.0
Bridgewater,PA,1,1,2.0,1.0,1.0,1.0
Brighton,PA,1,1,2.0,1.0,1.0,1.0
Brisbin,PA,1,1,0.0,0.0,0.0,0.0
Bristol,PA,3,1,1.0,1.0,1.0,1.0
Broad Top,PA,1,1,1.0,1.0,0.0,0.0
Broad Top City,PA,1,1,0.0,0.0,0.0,0.0
Brockway,PA,1,1,0.0,0.0,2.0,2.0
Brokenstraw,PA,1,1,0.0,0.0,2.0,1.0
Brookfield,PA,1,1,0.0,0.0,0.0,0.0
Brookhaven,PA,1,1,1.0,2.0,1.0,1.0
Brooklyn,PA,1,1,1.0,1.0,0.0,0.0
Brookville,PA,1,1,0.0,0.0,2.0,1.0
Brothersvalley,PA,1,1,1.0,1.0,1.0,1.0
Brown,PA,1,1,1.0,1.0,1.0,1.0
Brownstown,PA,1,1,0.0,0.0,0.0,0.0
Brownsville,PA,1,1,2.0,2.0,1.0,1.0
Bruin,PA,1,1,0.0,0.0,0.0,0.0
Brush Creek,PA,1,1,1.0,1.0,1.0,1.0
Brush Valley,PA,1,1,0.0,0.0,0.0,0.0
Bryn Athyn,PA,1,1,1.0,1.0,1.0,1.0
Buck,PA,1,1,1.0,1.0,0.0,0.0
Buckingham,PA,3,1,3.0,3.0,2.0,1.0
Buffalo,PA,2,1,2.0,2.0,3.0,2.0
Buffington,PA,1,1,0.0,0.0,0.0,0.0
Bullskin,PA,1,1,1.0,2.0,2.0,2.0
Burgettstown,PA,1,1,1.0,2.0,0.0,0.0
Burlington,PA,1,1,2.0,3.0,1.0,1.0
Burnham,PA,1,1,2.0,1.0,1.0,1.0
Burnside,PA,1,1,0.0,0.0,0.0,0.0
Burrell,PA,1,1,0.0,0.0,2.0,1.0
Bushkill,PA,1,1,0.0,0.0,0.0,0.0
Busti,PA,1,1,0.0,0.0,2.0,2.0
Butler,PA,3,2,1.0,3.0,1.0,1.0
Cadogan,PA,1,1,0.0,0.0,0.0,0.0
Caernarvon,PA,1,1,3.0,1.0,2.0,2.0
California,PA,1,1,2.0,2.0,2.0,1.0
Callensburg,PA,1,1,0.0,0.0,0.0,0.0
Callery,PA,1,1,0.0,0.0,1.0,1.0
Callimont,PA,1,1,0.0,0.0,0.0,0.0
Caln,PA,2,1,2.0,2.0,2.0,2.0
Cambria,PA,1,1,0.0,0.0,2.0,1.0
Cambridge,PA,1,1,0.0,0.0,1.0,1.0
Cambridge Springs,PA,1,1,0.0,0.0,1.0,1.0
Camden,PA,3,3,1.0,1.0,2.0,2.0
Camp Hill,PA,1,1,2.0,3.0,1.0,1.0
Canaan,PA,1,1,0.0,0.0,0.0,0.0
Canal,PA,1,1,0.0,0.0,1.0,1.0
Canoe,PA,1,1,0.0,0.0,0.0,0.0
Canonsburg,PA,1,1,2.0,3.0,2.0,2.0
Canton,PA,2,1,2.0,3.0,0.0,0.0
Carbon,PA,1,1,0.0,0.0,0.0,0.0
Carbondale,PA,1,1,0.0,0.0,0.0,0.0
Carlisle,PA,2,1,1.0,1.0,0.0,0.0
Carmichaels,PA,1,1,1.0,1.0,0.0,0.0
Carnegie,PA,1,1,2.0,1.0,1.0,1.0
Carroll,PA,2,1,3.0,3.0,1.0,3.0
Carroll Valley,PA,1,1,1.0,1.0,0.0,0.0
Carrollton,PA,1,1,1.0,1.0,0.0,0.0
Carrolltown,PA,1,1,0.0,0.0,1.0,1.0
Cascade,PA,1,1,0.0,0.0,0.0,0.0
Cass,PA,1,1,0.0,0.0,1.0,1.0
Cassandra,PA,1,1,0.0,0.0,0.0,0.0
Casselman,PA,1,1,0.0,0.0,0.0,0.0
Cassville,PA,1,1,1.0,1.0,0.0,0.0
Castanea,PA,1,1,0.0,0.0,0.0,0.0
Castle Shannon,PA,1,1,2.0,3.0,1.0,1.0
Catasauqua,PA,1,1,0.0,0.0,0.0,0.0
Catawissa,PA,1,1,0.0,0.0,0.0,0.0
Catharine,PA,1,1,0.0,0.0,0.0,0.0
Caton,PA,1,1,1.0,1.0,1.0,1.0
Cecil,PA,2,1,0.0,0.0,1.0,3.0
Center,PA,3,2,1.0,1.0,3.0,3.0
Centerport,PA,1,1,1.0,1.0,0.0,0.0
Centerville,PA,1,1,2.0,1.0,1.0,1.0
Central City,PA,1,1,0.0,0.0,0.0,0.0
Centralia,PA,1,1,0.0,0.0,0.0,0.0
Centre,PA,1,1,1.0,1.0,1.0,1.0
Centre Hall,PA,1,1,1.0,1.0,0.0,0.0
Ceres,PA,1,1,1.0,1.0,0.0,0.0
Chadds Ford,PA,1,1,2.0,2.0,0.0,0.0
Chalfant,PA,1,1,1.0,1.0,1.0,1.0
Chalfont,PA,1,1,1.0,1.0,1.0,1.0
Chambersburg,PA,3,1,1.0,1.0,3.0,2.0
Chanceford,PA,1,1,1.0,1.0,1.0,1.0
Chapman,PA,1,1,1.0,1.0,2.0,2.0
Charleroi,PA,1,1,3.0,1.0,1.0,1.0
Charleston,PA,1,1,1.0,1.0,2.0,1.0
Charlestown,PA,1,1,1.0,1.0,1.0,1.0
Chartiers,PA,1,1,2.0,3.0,1.0,3.0
Chatham,PA,1,1,0.0,0.0,1.0,1.0
Cheltenham,PA,3,2,1.0,1.0,1.0,1.0
Chemung,PA,1,1,2.0,1.0,1.0,1.0
Cherry,PA,1,1,2.0,2.0,1.0,1.0
Cherry Grove,PA,1,1,0.0,0.0,0.0,0.0
Cherry Ridge,PA,1,1,0.0,0.0,0.0,0.0
Cherry Tree,PA,1,1,0.0,0.0,0.0,0.0
Cherry Valley,PA,1,1,0.0,0.0,0.0,0.0
Cherryhill,PA,1,1,0.0,0.0,1.0,1.0
Cherrytree,PA,1,1,0.0,0.0,1.0,1.0
Chest,PA,1,1,1.0,1.0,0.0,0.0
Chest Springs,PA,1,1,0.0,0.0,0.0,0.0
Chester,PA,3,1,3.0,1.0,2.0,2.0
Chester Heights,PA,1,1,1.0,1.0,0.0,0.0
Chester Hill,PA,1,1,1.0,1.0,0.0,0.0
Chestnuthill,PA,2,1,0.0,0.0,0.0,0.0
Cheswick,PA,1,1,1.0,2.0,0.0,0.0
Chicora,PA,1,1,0.0,0.0,0.0,0.0
Chippewa,PA,1,1,2.0,1.0,1.0,1.0
Choconut,PA,1,1,1.0,1.0,0.0,0.0
Christiana,PA,1,1,1.0,1.0,1.0,1.0
Churchill,PA,1,1,2.0,2.0,1.0,1.0
Cinnaminson,PA,2,1,1.0,3.0,2.0,2.0
Clairton,PA,1,1,2.0,2.0,0.0,0.0
Clara,PA,1,1,1.0,1.0,0.0,0.0
Clarendon,PA,1,1,0.0,0.0,1.0,1.0
Clarion,PA,1,1,0.0,0.0,2.0,1.0
Clark,PA,1,1,0.0,0.0,0.0,0.0
Clarks Green,PA,1,1,0.0,0.0,0.0,0.0
Clarks Summit,PA,1,1,0.0,0.0,0.0,0.0
Clarksville,PA,1,1,1.0,1.0,0.0,0.0
Clay,PA,1,1,2.0,2.0,1.0,1.0
Claysville,PA,1,1,1.0,1.0,0.0,0.0
Clearfield,PA,1,1,3.0,1.0,2.0,2.0
Cleona,PA,1,1,1.0,1.0,0.0,0.0
Cleveland,PA,1,1,0.0,0.0,0.0,0.0
Clifford,PA,1,1,1.0,1.0,1.0,1.0
Clifton,PA,1,1,0.0,0.0,0.0,0.0
Clifton Heights,PA,1,1,1.0,2.0,1.0,1.0
Clinton,PA,1,1,2.0,2.0,2.0,2.0
Clintonville,PA,1,1,0.0,0.0,0.0,0.0
Clover,PA,1,1,0.0,0.0,0.0,0.0
Clymer,PA,1,1,1.0,2.0,1.0,1.0
Coal,PA,1,1,0.0,0.0,0.0,0.0
Coal Center,PA,1,1,1.0,1.0,0.0,0.0
Coaldale,PA,1,1,0.0,0.0,0.0,0.0
Coalmont,PA,1,1,0.0,0.0,0.0,0.0
Coalport,PA,1,1,0.0,0.0,0.0,0.0
Coatesville,PA,1,1,2.0,2.0,0.0,0.0
Cochecton,PA,1,1,0.0,0.0,0.0,0.0
Cochranton,PA,1,1,0.0,0.0,2.0,1.0
Codorus,PA,1,1,1.0,1.0,1.0,1.0
Cogan House,PA,1,1,1.0,1.0,0.0,0.0
Cokeburg,PA,1,1,1.0,1.0,0.0,0.0
Coldspring,PA,1,1,1.0,1.0,0.0,0.0
Colebrook,PA,1,1,0.0,0.0,0.0,0.0
Colebrookdale,PA,1,1,1.0,2.0,2.0,2.0
Colerain,PA,1,1,1.0,1.0,1.0,1.0
College,PA,1,1,0.0,0.0,2.0,2.0
Collegeville,PA,1,1,1.0,1.0,1.0,1.0
Colley,PA,1,1,0.0,0.0,0.0,0.0
Collier,PA,1,1,2.0,3.0,1.0,3.0
Collingdale,PA,1,1,1.0,2.0,1.0,1.0
Columbia,PA,1,1,2.0,2.0,1.0,1.0
Columbus,PA,1,1,0.0,0.0,1.0,1.0
Colwyn,PA,1,1,1.0,1.0,0.0,0.0
Concord,PA,2,1,0.0,0.0,2.0,2.0
Conemaugh,PA,2,1,2.0,1.0,2.0,1.0
Conestoga,PA,1,1,1.0,1.0,1.0,1.0
Conewago,PA,2,1,3.0,1.0,2.0,2.0
Conewango,PA,1,1,0.0,0.0,1.0,1.0
Confluence,PA,1,1,1.0,1.0,0.0,0.0
Conklin,PA,1,1,3.0,2.0,1.0,1.0
Conneaut,PA,2,1,0.0,0.0,2.0,1.0
Conneaut Lake,PA,1,1,0.0,0.0,0.0,0.0
Conneautville,PA,1,1,0.0,0.0,0.0,0.0
Connellsville,PA,1,1,3.0,3.0,2.0,2.0
Connoquenessing,PA,1,1,0.0,0.0,2.0,1.0
Conoy,PA,1,1,1.0,1.0,1.0,1.0
Conshohocken,PA,1,1,2.0,3.0,1.0,1.0
Conway,PA,1,1,1.0,1.0,0.0,0.0
Conyngham,PA,1,1,1.0,2.0,0.0,0.0
Cook,PA,1,1,1.0,1.0,1.0,1.0
Cooke,PA,1,1,1.0,1.0,0.0,0.0
Coolbaugh,PA,3,1,0.0,0.0,0.0,0.0
Coolspring,PA,1,1,0.0,0.0,1.0,1.0
Cooper,PA,1,1,1.0,2.0,1.0,1.0
Coopersburg,PA,1,1,0.0,0.0,0.0,0.0
Cooperstown,PA,1,1,0.0,0.0,0.0,0.0
Coplay,PA,1,1,0.0,0.0,0.0,0.0
Coraopolis,PA,1,1,2.0,1.0,1.0,1.0
Cornplanter,PA,1,1,0.0,0.0,1.0,1.0
Cornwall,PA,1,1,1.0,1.0,0.0,0.0
Corry,PA,1,1,0.0,0.0,2.0,2.0
Corsica,PA,1,1,0.0,0.0,0.0,0.0
Corydon,PA,1,1,0.0,0.0,0.0,0.0
Coudersport,PA,1,1,2.0,2.0,0.0,0.0
Courtdale,PA,1,1,1.0,1.0,0.0,0.0
Covington,PA,1,1,0.0,0.0,1.0,1.0
Cowanshannock,PA,1,1,0.0,0.0,1.0,1.0
Crafton,PA,1,1,2.0,2.0,1.0,1.0
Cranberry,PA,3,2,1.0,3.0,1.0,3.0
Cranesville,PA,1,1,0.0,0.0,0.0,0.0
Crawford,PA,1,1,0.0,0.0,0.0,0.0
Creekside,PA,1,1,0.0,0.0,0.0,0.0
Crescent,PA,1,1,1.0,1.0,1.0,1.0
Cresson,PA,1,1,0.0,0.0,0.0,0.0
Cressona,PA,1,1,0.0,0.0,0.0,0.0
Cromwell,PA,1,1,1.0,1.0,1.0,1.0
Cross Creek,PA,1,1,2.0,2.0,1.0,1.0
Cross Roads,PA,1,1,0.0,0.0,0.0,0.0
Croyle,PA,1,1,0.0,0.0,0.0,0.0
Cumberland,PA,2,1,2.0,3.0,3.0,2.0
Cumberland Valley,PA,1,1,1.0,1.0,0.0,0.0
Cummings,PA,1,1,0.0,0.0,0.0,0.0
Cumru,PA,2,1,3.0,1.0,1.0,1.0
Curtin,PA,1,1,1.0,1.0,0.0,0.0
Curwensville,PA,1,1,1.0,1.0,1.0,1.0
Cussewago,PA,1,1,0.0,0.0,1.0,1.0
Daisytown,PA,1,1,0.0,0.0,0.0,0.0
Dale,PA,1,1,0.0,0.0,0.0,0.0
Dallas,PA,1,1,2.0,2.0,1.0,1.0
Dallastown,PA,1,1,1.0,2.0,1.0,1.0
Dalton,PA,1,1,0.0,0.0,0.0,0.0
Damascus,PA,1,1,0.0,0.0,0.0,0.0
Danville,PA,1,1,0.0,0.0,0.0,0.0
Darby,PA,2,1,2.0,3.0,1.0,1.0
Darlington,PA,1,1,2.0,1.0,1.0,3.0
Daugherty,PA,1,1,1.0,1.0,1.0,1.0
Dauphin,PA,1,1,1.0,1.0,0.0,0.0
Davidson,PA,1,1,0.0,0.0,0.0,0.0
Dawson,PA,1,1,0.0,0.0,0.0,0.0
Dayton,PA,1,1,0.0,0.0,0.0,0.0
Dean,PA,1,1,0.0,0.0,0.0,0.0
Decatur,PA,1,1,1.0,1.0,1.0,1.0
Deemston,PA,1,1,1.0,1.0,0.0,0.0
Deer Creek,PA,1,1,0.0,0.0,1.0,1.0
Deer Lake,PA,1,1,0.0,0.0,0.0,0.0
Deerfield,PA,1,1,1.0,1.0,1.0,1.0
Deerpark,PA,1,1,0.0,0.0,0.0,0.0
Delanco,PA,1,1,2.0,3.0,1.0,1.0
Delano,PA,1,1,0.0,0.0,0.0,0.0
Delaware,PA,3,1,2.0,2.0,2.0,2.0
Delaware Water Gap,PA,1,1,0.0,0.0,0.0,0.0
Delmar,PA,1,1,1.0,1.0,2.0,2.0
Delmont,PA,1,1,0.0,0.0,1.0,1.0
Delran,PA,2,1,3.0,3.0,0.0,0.0
Delta,PA,1,1,1.0,1.0,0.0,0.0
Dennison,PA,1,1,1.0,1.0,0.0,0.0
Denver,PA,1,1,0.0,0.0,0.0,0.0
Deposit,PA,1,1,0.0,0.0,0.0,0.0
Derry,PA,3,1,1.0,1.0,1.0,1.0
Dickinson,PA,1,1,0.0,0.0,1.0,1.0
Dickson City,PA,1,1,0.0,0.0,0.0,0.0
Dillsburg,PA,1,1,1.0,1.0,0.0,0.0
Dimock,PA,1,1,1.0,1.0,0.0,0.0
Dingman,PA,2,1,0.0,0.0,0.0,0.0
District,PA,1,1,1.0,1.0,1.0,1.0
Donegal,PA,1,1,2.0,2.0,1.0,1.0
Donora,PA,1,1,2.0,2.0,1.0,3.0
Dormont,PA,1,1,3.0,1.0,1.0,1.0
Dorrance,PA,1,1,1.0,1.0,1.0,1.0
Douglass,PA,2,1,2.0,3.0,2.0,2.0
Dover,PA,3,1,2.0,3.0,1.0,1.0
Downingtown,PA,1,1,2.0,3.0,1.0,1.0
Doylestown,PA,3,1,1.0,1.0,2.0,2.0
Dravosburg,PA,1,1,1.0,1.0,1.0,1.0
Dreher,PA,1,1,0.0,0.0,0.0,0.0
Driftwood,PA,1,1,0.0,0.0,0.0,0.0
Drumore,PA,1,1,1.0,1.0,1.0,1.0
DuBois,PA,1,1,0.0,0.0,1.0,3.0
Dublin,PA,1,1,1.0,1.0,3.0,2.0
Duboistown,PA,1,1,0.0,0.0,0.0,0.0
Dudley,PA,1,1,0.0,0.0,0.0,0.0
Dunbar,PA,1,1,2.0,2.0,1.0,1.0
Duncan,PA,1,1,0.0,0.0,0.0,0.0
Duncannon,PA,1,1,1.0,1.0,0.0,0.0
Duncansville,PA,1,1,0.0,0.0,0.0,0.0
Dunkard,PA,1,1,1.0,1.0,0.0,0.0
Dunlevy,PA,1,1,1.0,1.0,0.0,0.0
Dunmore,PA,1,1,0.0,0.0,0.0,0.0
Dunnstable,PA,1,1,0.0,0.0,0.0,0.0
Dupont,PA,1,1,1.0,1.0,0.0,0.0
Duquesne,PA,1,1,1.0,2.0,1.0,1.0
Durham,PA,1,1,1.0,1.0,0.0,0.0
Duryea,PA,1,1,1.0,2.0,1.0,1.0
Dushore,PA,1,1,0.0,0.0,0.0,0.0
Dyberry,PA,1,1,0.0,0.0,0.0,0.0
Eagles Mere,PA,1,1,0.0,0.0,0.0,0.0
Earl,PA,1,1,3.0,3.0,0.0,0.0
East Allen,PA,1,1,0.0,0.0,0.0,0.0
East Bangor,PA,1,1,0.0,0.0,0.0,0.0
East Berlin,PA,1,1,1.0,2.0,0.0,0.0
East Bethlehem,PA,1,1,1.0,1.0,0.0,0.0
East Bradford,PA,1,1,1.0,2.0,1.0,1.0
